Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
2743,109,2415,2024-12-07,2,60.0,In-Store
2744,113,2417,2023-11-18,1,180.0,In-Store
2745,104,2417,2023-11-24,3,360.0,In-Store
2746,115,2417,2024-06-17,1,130.0,Online
2747,113,2417,2024-08-27,1,180.0,Online
2748,113,2417,2024-10-19,1,180.0,Online
2749,116,2418,2024-12-13,2,40.0,Online
2750,111,2419,2024-05-16,1,35.0,In-Store
2751,114,2419,2024-06-18,1,150.0,In-Store
2752,102,2419,2024-08-28,2,150.0,In-Store
2753,114,2420,2024-02-16,1,150.0,Online
2754,104,2420,2024-10-04,2,240.0,In-Store
2755,101,2421,2023-02-24,1,25.0,In-Store
2756,107,2421,2023-03-09,1,65.0,In-Store
2757,101,2421,2023-03-23,3,75.0,Online
2758,117,2421,2023-05-08,2,36.0,Online
2759,107,2421,2023-05-23,2,130.0,Online
2760,106,2421,2023-06-04,2,80.0,Online
2761,116,2421,2023-06-18,1,20.0,Online
2762,103,2421,2023-07-04,2,60.0,Online
2763,111,2421,2023-09-16,1,35.0,Online
2764,118,2421,2023-10-04,1,60.0,Online
2765,106,2421,2023-11-04,1,40.0,Online
2766,105,2421,2023-11-22,1,22.5,Online
2767,106,2421,2023-11-24,3,120.0,Online
2768,107,2421,2023-12-06,3,195.0,Online
2769,105,2421,2023-12-27,2,45.0,Online
2770,111,2421,2024-01-05,1,35.0,Online
2771,120,2421,2024-01-13,2,30.0,Online
2772,109,2421,2024-01-23,1,30.0,Online
2773,109,2421,2024-02-29,1,30.0,In-Store
2774,109,2421,2024-03-16,1,30.0,Online
2775,108,2421,2024-06-09,1,55.0,Online
2776,103,2421,2024-06-14,2,60.0,In-Store
2777,106,2421,2024-06-19,1,40.0,Online
2778,106,2421,2024-07-25,1,40.0,Online
2779,107,2421,2024-09-04,2,130.0,Online
2780,120,2421,2024-11-19,1,15.0,Online
2781,101,2421,2024-12-04,1,25.0,Online
2782,119,2421,2024-12-06,1,45.0,Online
2783,108,2421,2024-12-29,1,55.0,Online
2784,115,2422,2024-06-17,1,130.0,In-Store
2785,102,2424,2023-06-10,1,75.0,Online
2786,107,2424,2023-06-24,2,130.0,Online
2787,109,2424,2023-08-28,1,30.0,Online
2788,105,2424,2023-11-20,2,45.0,In-Store
2789,101,2424,2023-12-09,1,25.0,Online
2790,109,2424,2023-12-28,1,30.0,Online
2791,107,2424,2024-01-08,1,65.0,Online
2792,111,2424,2024-01-10,2,70.0,Online
2793,106,2424,2024-04-24,2,80.0,In-Store
2794,105,2424,2024-05-07,1,22.5,Online
2795,101,2424,2024-08-14,2,50.0,Online
2796,101,2424,2024-08-23,1,25.0,Online
2797,109,2424,2024-11-14,1,30.0,Online
2798,108,2424,2024-12-15,1,55.0,Online
2799,110,2426,2023-03-15,1,110.0,Online
2800,113,2426,2023-03-23,1,180.0,In-Store
2801,113,2426,2023-04-20,2,360.0,In-Store
2802,114,2426,2023-06-05,1,150.0,In-Store
2803,111,2427,2023-12-07,3,105.0,Online
2804,110,2427,2023-12-17,2,220.0,In-Store
2805,105,2427,2024-02-04,1,22.5,Online
2806,101,2427,2024-03-01,1,25.0,Online
2807,101,2427,2024-03-04,1,25.0,Online
2808,105,2427,2024-07-19,2,45.0,Online
2809,105,2427,2024-09-11,1,22.5,Online
2810,115,2428,2023-05-11,1,130.0,Online
2811,114,2428,2023-06-02,2,300.0,In-Store
2812,113,2428,2023-11-01,1,180.0,In-Store
2813,113,2428,2024-03-08,1,180.0,Online
2814,113,2428,2024-07-16,1,180.0,In-Store
2815,113,2428,2024-11-21,1,180.0,Online
2816,101,2429,2024-04-11,1,25.0,Online
2817,111,2429,2024-06-01,1,35.0,Online
2818,105,2429,2024-06-14,1,22.5,Online
2819,103,2429,2024-07-22,1,30.0,Online
2820,117,2429,2024-11-02,1,18.0,Online
2821,102,2429,2024-12-28,1,75.0,Online
2822,117,2430,2023-01-25,1,18.0,In-Store
2823,106,2430,2023-07-01,1,40.0,In-Store
2824,114,2430,2023-08-08,1,150.0,In-Store
2825,108,2430,2024-03-02,1,55.0,Online
2826,107,2430,2024-03-12,2,130.0,In-Store
2827,108,2430,2024-03-27,3,165.0,In-Store
2828,108,2430,2024-05-15,1,55.0,Online
2829,102,2430,2024-12-18,1,75.0,In-Store
2830,112,2431,2023-01-05,1,85.0,In-Store
2831,107,2431,2023-05-25,1,65.0,In-Store
2832,113,2431,2023-09-11,1,180.0,In-Store
2833,108,2431,2023-10-05,1,55.0,Online
2834,108,2431,2023-11-27,2,110.0,In-Store
2835,109,2431,2023-12-20,1,30.0,In-Store
2836,112,2431,2024-02-07,1,85.0,In-Store
2837,113,2431,2024-03-10,1,180.0,Online
2838,109,2431,2024-03-20,2,60.0,In-Store
2839,111,2431,2024-07-22,1,35.0,In-Store
2840,108,2431,2024-07-27,2,110.0,In-Store
2841,115,2431,2024-11-22,1,130.0,In-Store
2842,108,2431,2024-12-21,2,110.0,In-Store
2843,106,2431,2024-12-31,2,80.0,Online
2844,118,2432,2023-11-14,2,120.0,Online
2845,107,2433,2023-03-08,1,65.0,In-Store
2846,104,2433,2023-03-25,1,120.0,In-Store
2847,114,2433,2023-12-16,1,150.0,Online
2848,101,2433,2024-08-22,1,25.0,In-Store
2849,119,2433,2024-11-09,2,90.0,Online
2850,113,2434,2023-12-29,1,180.0,In-Store
2851,113,2434,2024-05-09,1,180.0,Online
2852,113,2434,2024-06-17,1,180.0,In-Store
2853,114,2434,2024-10-04,1,150.0,In-Store
2854,113,2437,2024-05-04,1,180.0,Online
2855,113,2437,2024-07-25,1,180.0,Online
2856,113,2437,2024-07-27,1,180.0,In-Store
2857,104,2437,2024-09-15,1,120.0,Online
2858,107,2438,2023-01-31,1,65.0,In-Store
2859,114,2438,2023-04-28,1,150.0,In-Store
2860,106,2438,2023-05-31,2,80.0,Online
2861,106,2438,2023-07-13,1,40.0,In-Store
2862,109,2438,2024-01-11,1,30.0,In-Store
2863,104,2438,2024-03-29,1,120.0,In-Store
2864,109,2438,2024-04-20,1,30.0,In-Store
2865,120,2438,2024-05-22,1,15.0,In-Store
2866,107,2438,2024-06-11,1,65.0,In-Store
2867,101,2438,2024-06-15,1,25.0,In-Store
2868,115,2438,2024-07-22,1,130.0,In-Store
2869,101,2438,2024-07-27,1,25.0,In-Store
2870,104,2438,2024-11-17,1,120.0,Online
2871,102,2438,2024-11-29,1,75.0,In-Store
2872,110,2438,2024-12-03,1,110.0,In-Store
2873,112,2439,2023-06-02,2,170.0,In-Store
2874,115,2439,2023-06-11,1,130.0,In-Store
2875,115,2439,2023-08-20,1,130.0,In-Store
2876,114,2439,2023-11-13,1,150.0,In-Store
2877,117,2439,2023-12-02,1,18.0,In-Store
2878,113,2439,2024-02-06,1,180.0,In-Store
2879,108,2439,2024-02-20,1,55.0,In-Store
2880,113,2439,2024-03-25,1,180.0,In-Store
2881,107,2439,2024-05-20,1,65.0,In-Store
2882,108,2439,2024-07-24,1,55.0,In-Store
2883,117,2439,2024-09-13,1,18.0,Online
2884,110,2439,2024-12-17,1,110.0,In-Store
2885,114,2439,2024-12-25,1,150.0,Online
2886,110,2440,2023-06-17,1,110.0,Online
2887,107,2441,2023-02-04,1,65.0,In-Store
2888,117,2441,2023-06-06,1,18.0,In-Store
2889,112,2441,2023-06-20,3,255.0,Online
2890,107,2441,2023-09-06,1,65.0,Online
2891,110,2442,2023-03-22,1,110.0,In-Store
2892,111,2442,2023-07-12,1,35.0,In-Store
2893,101,2442,2023-07-30,1,25.0,Online
2894,112,2442,2023-09-28,2,170.0,In-Store
2895,109,2442,2023-10-27,1,30.0,In-Store
2896,107,2442,2024-07-21,1,65.0,Online
2897,115,2442,2024-07-23,1,130.0,In-Store
2898,104,2442,2024-08-25,1,120.0,In-Store
2899,109,2442,2024-09-25,2,60.0,Online
2900,114,2442,2024-10-07,3,450.0,In-Store
2901,118,2442,2024-12-07,1,60.0,In-Store
2902,112,2443,2023-02-15,1,85.0,Online
2903,102,2443,2023-03-14,1,75.0,Online
2904,103,2443,2023-04-30,1,30.0,In-Store
2905,117,2443,2023-07-21,1,18.0,Online
2906,119,2443,2023-09-20,1,45.0,Online
2907,118,2443,2023-10-08,3,180.0,Online
2908,105,2443,2023-11-24,2,45.0,In-Store
2909,120,2443,2023-12-15,1,15.0,Online
2910,101,2443,2024-02-08,2,50.0,Online
2911,105,2443,2024-02-17,3,67.5,Online
2912,105,2444,2023-06-16,2,45.0,Online
2913,115,2446,2023-01-31,1,130.0,In-Store
2914,114,2446,2023-03-13,2,300.0,In-Store
2915,106,2446,2023-03-28,1,40.0,In-Store
2916,110,2446,2023-06-24,1,110.0,In-Store
2917,115,2446,2023-07-13,1,130.0,In-Store
2918,112,2446,2023-07-14,1,85.0,In-Store
2919,112,2446,2023-07-31,2,170.0,In-Store
2920,106,2446,2023-08-05,2,80.0,In-Store
2921,102,2446,2023-08-19,2,150.0,In-Store
2922,108,2446,2023-09-19,1,55.0,In-Store
2923,106,2446,2023-11-14,1,40.0,In-Store
2924,107,2446,2024-01-01,1,65.0,In-Store
2925,101,2446,2024-01-02,1,25.0,In-Store
2926,103,2446,2024-01-13,1,30.0,In-Store
2927,117,2446,2024-05-19,1,18.0,In-Store
2928,113,2446,2024-06-26,1,180.0,In-Store
2929,109,2446,2024-07-28,1,30.0,In-Store
2930,108,2446,2024-09-17,1,55.0,In-Store
2931,114,2446,2024-09-30,1,150.0,In-Store
2932,102,2446,2024-11-12,1,75.0,In-Store
2933,113,2446,2024-12-06,1,180.0,In-Store
2934,108,2446,2024-12-19,1,55.0,In-Store
2935,117,2447,2023-03-03,2,36.0,Online
2936,116,2447,2023-04-13,1,20.0,In-Store
2937,120,2448,2023-03-22,2,30.0,Online
2938,101,2448,2023-06-09,2,50.0,In-Store
2939,109,2448,2023-06-30,1,30.0,Online
2940,109,2449,2023-09-11,1,30.0,Online
2941,101,2449,2023-09-18,4,100.0,Online
2942,106,2449,2023-11-05,1,40.0,Online
2943,103,2449,2023-11-09,1,30.0,Online
2944,103,2449,2023-11-22,1,30.0,Online
2945,117,2449,2023-11-30,2,36.0,Online
2946,106,2449,2024-02-03,1,40.0,In-Store
2947,117,2449,2024-02-07,2,36.0,Online
2948,108,2450,2023-07-11,1,55.0,Online
2949,112,2450,2023-07-14,1,85.0,Online
2950,113,2451,2023-01-10,1,180.0,In-Store
2951,113,2451,2023-04-17,1,180.0,Online
2952,113,2451,2023-05-10,1,180.0,In-Store
2953,114,2451,2023-05-16,1,150.0,Online
2954,113,2451,2023-05-26,1,180.0,In-Store
2955,114,2451,2023-08-25,1,150.0,Online
2956,104,2451,2023-11-25,1,120.0,Online
2957,113,2451,2024-04-18,1,180.0,Online
2958,104,2451,2024-05-28,1,120.0,In-Store
2959,114,2451,2024-07-22,1,150.0,In-Store
2960,114,2451,2024-12-01,2,300.0,In-Store
2961,104,2451,2024-12-06,1,120.0,In-Store
2962,105,2452,2023-05-30,1,22.5,Online
2963,105,2452,2023-08-19,3,67.5,Online
2964,109,2452,2023-10-05,2,60.0,In-Store
2965,101,2452,2023-10-29,1,25.0,In-Store
2966,116,2452,2024-05-29,1,20.0,Online
2967,109,2452,2024-05-30,1,30.0,Online
2968,105,2452,2024-06-02,1,22.5,Online
2969,103,2452,2024-08-22,2,60.0,Online
2970,112,2452,2024-09-21,1,85.0,Online
2971,109,2452,2024-10-20,2,60.0,Online
2972,108,2453,2023-03-04,1,55.0,In-Store
2973,104,2453,2023-04-18,1,120.0,In-Store
2974,111,2453,2023-12-03,1,35.0,In-Store
2975,104,2453,2024-11-10,2,240.0,In-Store
2976,111,2453,2024-11-19,2,70.0,In-Store
2977,107,2453,2024-11-29,1,65.0,In-Store
2978,111,2453,2024-12-01,1,35.0,In-Store
2979,110,2453,2024-12-27,1,110.0,In-Store
2980,116,2455,2023-04-22,1,20.0,Online
2981,105,2455,2023-04-25,3,67.5,Online
2982,105,2455,2023-06-06,1,22.5,Online
2983,107,2455,2023-06-29,2,130.0,In-Store
2984,109,2455,2023-11-02,2,60.0,Online
2985,101,2455,2023-12-12,4,100.0,Online
2986,117,2455,2023-12-14,1,18.0,Online
2987,109,2455,2024-01-16,2,60.0,Online
2988,117,2455,2024-04-17,1,18.0,Online
2989,103,2457,2023-08-09,1,30.0,Online
2990,120,2457,2023-12-05,1,15.0,In-Store
2991,102,2458,2023-11-13,1,75.0,Online
2992,115,2458,2023-11-23,1,130.0,Online
2993,107,2458,2023-11-25,1,65.0,In-Store
2994,112,2458,2023-12-28,1,85.0,In-Store
2995,104,2458,2024-01-04,1,120.0,In-Store
2996,112,2458,2024-03-27,1,85.0,Online
2997,114,2458,2024-05-21,1,150.0,In-Store
2998,108,2458,2024-06-07,3,165.0,In-Store
2999,108,2458,2024-07-20,1,55.0,In-Store
3000,108,2458,2024-11-14,3,165.0,In-Store
3001,106,2458,2024-11-26,1,40.0,In-Store
3002,101,2460,2023-01-01,1,25.0,In-Store
3003,102,2460,2023-02-15,1,75.0,In-Store
3004,103,2460,2023-05-04,1,30.0,In-Store
3005,101,2460,2024-04-24,1,25.0,In-Store
3006,115,2460,2024-05-23,1,130.0,In-Store
3007,113,2460,2024-06-20,1,180.0,In-Store
3008,108,2460,2024-07-27,1,55.0,In-Store
3009,110,2460,2024-12-09,1,110.0,In-Store
3010,113,2461,2023-11-05,1,180.0,In-Store
3011,113,2461,2023-12-24,1,180.0,Online
3012,119,2462,2023-03-09,1,45.0,In-Store
3013,114,2462,2023-08-03,2,300.0,In-Store
3014,112,2462,2023-08-16,2,170.0,In-Store
3015,104,2462,2023-08-29,2,240.0,In-Store
3016,116,2462,2024-02-02,1,20.0,In-Store
3017,107,2462,2024-07-27,2,130.0,In-Store
3018,104,2462,2024-11-17,1,120.0,In-Store
3019,119,2463,2023-03-17,1,45.0,Online
3020,119,2463,2024-03-07,1,45.0,In-Store
3021,102,2464,2023-03-27,1,75.0,In-Store
3022,115,2464,2023-06-13,1,130.0,In-Store
3023,102,2464,2024-02-06,1,75.0,In-Store
3024,115,2464,2024-03-27,1,130.0,In-Store
3025,110,2464,2024-12-20,1,110.0,Online
3026,106,2465,2023-01-01,1,40.0,Online
3027,120,2466,2023-08-28,1,15.0,Online
3028,101,2466,2023-12-17,2,50.0,In-Store
3029,108,2466,2023-12-20,1,55.0,In-Store
3030,113,2466,2024-04-19,1,180.0,Online
3031,101,2466,2024-04-21,3,75.0,Online
3032,101,2466,2024-11-30,2,50.0,Online
3033,109,2467,2023-04-17,3,90.0,Online
3034,103,2467,2023-08-08,1,30.0,Online
3035,108,2468,2023-05-09,1,55.0,Online
3036,106,2468,2023-07-01,3,120.0,Online
3037,105,2468,2023-11-14,2,45.0,Online
3038,110,2469,2023-07-26,1,110.0,In-Store
3039,114,2469,2023-09-30,2,300.0,Online
3040,107,2469,2023-10-23,1,65.0,In-Store
3041,102,2469,2023-11-02,1,75.0,In-Store
3042,101,2469,2023-12-08,2,50.0,Online
3043,119,2469,2024-02-11,1,45.0,In-Store
3044,109,2469,2024-07-08,1,30.0,In-Store
3045,109,2469,2024-10-07,3,90.0,In-Store
3046,115,2469,2024-12-27,1,130.0,In-Store
3047,120,2470,2023-12-15,2,30.0,Online
3048,117,2470,2024-01-24,3,54.0,Online
3049,109,2470,2024-03-22,2,60.0,Online
3050,102,2470,2024-03-30,2,150.0,In-Store
3051,102,2470,2024-10-03,2,150.0,In-Store
3052,107,2471,2023-04-20,1,65.0,In-Store
3053,110,2471,2023-07-27,1,110.0,In-Store
3054,101,2471,2023-09-25,1,25.0,In-Store
3055,106,2471,2023-10-28,1,40.0,In-Store
3056,114,2471,2023-11-20,1,150.0,In-Store
3057,107,2471,2023-11-29,2,130.0,In-Store
3058,109,2471,2023-11-30,2,60.0,In-Store
3059,108,2471,2023-12-22,1,55.0,In-Store
3060,106,2471,2024-05-17,1,40.0,Online
3061,108,2471,2024-10-04,1,55.0,Online
3062,111,2471,2024-11-10,1,35.0,In-Store
3063,120,2472,2023-12-14,2,30.0,Online
3064,104,2472,2024-02-03,1,120.0,In-Store
3065,118,2472,2024-06-30,1,60.0,Online
3066,101,2473,2023-05-24,2,50.0,In-Store
3067,116,2473,2023-06-10,1,20.0,Online
3068,106,2473,2023-08-13,1,40.0,Online
3069,120,2473,2023-08-21,1,15.0,Online
3070,116,2473,2023-10-23,1,20.0,In-Store
3071,106,2473,2023-11-15,2,80.0,Online
3072,101,2473,2023-12-03,2,50.0,Online
3073,101,2473,2023-12-15,2,50.0,Online
3074,118,2473,2023-12-22,2,120.0,Online
3075,108,2473,2024-07-30,2,110.0,Online
3076,116,2473,2024-08-20,1,20.0,Online
3077,105,2473,2024-08-25,2,45.0,Online
3078,110,2473,2024-08-29,2,220.0,Online
3079,101,2473,2024-10-14,1,25.0,Online
3080,102,2474,2024-09-06,1,75.0,In-Store
3081,106,2474,2024-09-13,1,40.0,In-Store
3082,104,2474,2024-11-23,1,120.0,Online
3083,115,2475,2024-06-19,1,130.0,In-Store
3084,113,2475,2024-07-08,1,180.0,Online
3085,104,2475,2024-07-22,1,120.0,In-Store
3086,113,2475,2024-10-02,1,180.0,Online
3087,115,2475,2024-11-07,1,130.0,Online
3088,113,2475,2024-11-09,1,180.0,Online
3089,110,2477,2023-05-09,1,110.0,In-Store
3090,113,2477,2023-11-24,1,180.0,In-Store
3091,107,2477,2023-12-01,2,130.0,Online
3092,113,2477,2024-03-29,1,180.0,In-Store
3093,113,2477,2024-04-25,1,180.0,Online
3094,106,2477,2024-05-12,1,40.0,In-Store
3095,117,2480,2024-08-30,1,18.0,Online
3096,108,2482,2023-03-04,1,55.0,In-Store
3097,115,2482,2023-04-28,1,130.0,In-Store
3098,111,2482,2023-05-14,1,35.0,In-Store
3099,116,2482,2023-06-07,1,20.0,In-Store
3100,111,2482,2023-08-08,3,105.0,In-Store
3101,108,2482,2023-10-08,2,110.0,In-Store
3102,118,2482,2023-12-07,1,60.0,In-Store
3103,104,2482,2023-12-18,1,120.0,In-Store
3104,101,2482,2024-02-01,2,50.0,In-Store
3105,113,2482,2024-02-14,1,180.0,In-Store
3106,111,2482,2024-03-22,1,35.0,In-Store
3107,108,2482,2024-04-09,1,55.0,In-Store
3108,104,2482,2024-07-12,2,240.0,In-Store
3109,113,2482,2024-08-10,1,180.0,In-Store
3110,106,2482,2024-08-28,1,40.0,In-Store
3111,114,2482,2024-11-05,1,150.0,In-Store
3112,116,2482,2024-11-23,1,20.0,In-Store
3113,113,2482,2024-12-18,1,180.0,In-Store
3114,101,2483,2023-03-19,3,75.0,Online
3115,116,2483,2023-03-23,1,20.0,Online
3116,118,2483,2023-05-14,2,120.0,In-Store
3117,107,2483,2023-09-18,1,65.0,Online
3118,101,2483,2024-03-09,2,50.0,Online
3119,109,2483,2024-10-19,1,30.0,Online
3120,106,2483,2024-11-04,2,80.0,In-Store
3121,107,2483,2024-12-05,1,65.0,Online
3122,102,2483,2024-12-12,2,150.0,Online
3123,106,2483,2024-12-24,1,40.0,Online
3124,106,2484,2024-10-26,1,40.0,In-Store
3125,106,2484,2024-12-03,1,40.0,In-Store
3126,109,2484,2024-12-27,1,30.0,In-Store
3127,108,2485,2023-07-01,1,55.0,In-Store
3128,101,2485,2023-07-15,1,25.0,In-Store
3129,113,2485,2023-09-22,1,180.0,In-Store
3130,102,2485,2023-11-08,1,75.0,In-Store
3131,107,2485,2024-01-19,3,195.0,In-Store
3132,102,2485,2024-01-31,1,75.0,In-Store
3133,106,2485,2024-05-22,3,120.0,In-Store
3134,107,2485,2024-06-30,3,195.0,Online
3135,108,2485,2024-08-31,2,110.0,In-Store
3136,106,2485,2024-11-22,1,40.0,In-Store
3137,114,2485,2024-12-03,1,150.0,In-Store
3138,115,2485,2024-12-04,1,130.0,Online
3139,114,2486,2023-05-14,1,150.0,Online
3140,101,2486,2023-06-14,1,25.0,Online
3141,119,2486,2024-01-03,1,45.0,In-Store
3142,103,2486,2024-03-26,1,30.0,Online
3143,120,2487,2023-02-23,1,15.0,Online
3144,111,2488,2023-06-28,1,35.0,Online
3145,108,2491,2023-07-08,1,55.0,In-Store
3146,116,2491,2023-10-04,1,20.0,In-Store
3147,114,2491,2024-06-29,1,150.0,In-Store
3148,101,2492,2023-03-03,1,25.0,In-Store
3149,108,2492,2023-04-24,2,110.0,In-Store
3150,104,2492,2023-07-01,1,120.0,Online
3151,106,2492,2023-09-14,1,40.0,In-Store
3152,111,2492,2023-10-25,1,35.0,In-Store
3153,109,2492,2023-12-17,1,30.0,In-Store
3154,101,2492,2024-03-04,1,25.0,In-Store
3155,107,2492,2024-10-13,1,65.0,In-Store
3156,112,2493,2023-06-04,1,85.0,In-Store
3157,113,2493,2023-07-28,1,180.0,In-Store
3158,107,2493,2023-08-05,1,65.0,In-Store
3159,115,2493,2023-12-13,2,260.0,In-Store
3160,108,2493,2023-12-28,1,55.0,In-Store
3161,119,2493,2024-05-17,1,45.0,In-Store
3162,105,2493,2024-10-28,1,22.5,Online
3163,107,2493,2024-11-02,1,65.0,Online
3164,102,2493,2024-11-06,1,75.0,In-Store
3165,114,2494,2023-05-26,1,150.0,In-Store
3166,104,2494,2024-01-29,1,120.0,In-Store
3167,109,2494,2024-02-08,1,30.0,In-Store
3168,106,2494,2024-04-19,1,40.0,In-Store
3169,113,2494,2024-05-29,1,180.0,In-Store
3170,113,2494,2024-06-04,2,360.0,In-Store
3171,114,2494,2024-11-13,1,150.0,In-Store
3172,105,2495,2023-06-27,2,45.0,Online
3173,117,2495,2023-07-25,1,18.0,Online
3174,108,2495,2023-09-06,2,110.0,In-Store
3175,108,2495,2023-11-09,1,55.0,Online
3176,118,2495,2024-01-31,1,60.0,Online
3177,111,2495,2024-04-09,1,35.0,Online
3178,120,2495,2024-08-11,1,15.0,In-Store
3179,116,2496,2023-05-05,1,20.0,Online
3180,106,2496,2023-07-02,1,40.0,Online
3181,118,2496,2023-08-06,1,60.0,Online
3182,120,2496,2023-09-21,1,15.0,Online
3183,111,2496,2023-10-07,1,35.0,Online
3184,105,2496,2023-11-03,1,22.5,Online
3185,103,2496,2023-11-04,1,30.0,Online
3186,106,2496,2023-11-07,1,40.0,Online
3187,106,2496,2023-12-28,1,40.0,Online
3188,111,2496,2023-12-30,2,70.0,Online
3189,117,2496,2024-02-04,2,36.0,In-Store
3190,112,2497,2023-03-29,1,85.0,In-Store
3191,116,2498,2024-03-23,1,20.0,Online
3192,118,2498,2024-06-07,1,60.0,In-Store
3193,109,2499,2023-07-28,1,30.0,In-Store
3194,102,2499,2023-08-10,1,75.0,In-Store
3195,115,2499,2023-09-15,1,130.0,In-Store
3196,104,2499,2023-12-18,1,120.0,In-Store
3197,112,2499,2024-06-14,1,85.0,In-Store
3198,101,2499,2024-11-16,3,75.0,In-Store
3199,116,2500,2023-07-26,2,40.0,Online
3200,109,2500,2023-12-07,2,60.0,In-Store
3201,103,2500,2023-12-20,2,60.0,Online
3202,101,2500,2023-12-26,3,75.0,Online
3203,111,2500,2024-03-18,2,70.0,Online
3204,107,2500,2024-07-30,1,65.0,Online
3205,105,2500,2024-08-26,1,22.5,Online
3206,113,2501,2023-03-22,1,180.0,Online
3207,113,2501,2023-11-04,1,180.0,Online
3208,113,2502,2023-06-02,1,180.0,Online
3209,114,2502,2023-06-05,1,150.0,In-Store
3210,113,2502,2023-07-05,1,180.0,Online
3211,113,2502,2023-10-07,1,180.0,In-Store
3212,114,2502,2023-11-01,1,150.0,In-Store
3213,114,2502,2023-11-09,1,150.0,In-Store
3214,113,2502,2024-02-05,1,180.0,Online
3215,103,2502,2024-02-07,1,30.0,Online
3216,113,2502,2024-03-23,1,180.0,Online
3217,114,2502,2024-04-10,1,150.0,In-Store
3218,104,2502,2024-05-11,1,120.0,In-Store
3219,114,2502,2024-08-12,1,150.0,In-Store
3220,113,2502,2024-08-21,1,180.0,Online
3221,113,2502,2024-10-11,1,180.0,Online
3222,102,2502,2024-11-06,1,75.0,In-Store
3223,107,2502,2024-11-22,1,65.0,Online
3224,113,2502,2024-12-15,1,180.0,Online
3225,114,2502,2024-12-21,2,300.0,Online
3226,113,2503,2023-04-22,2,360.0,In-Store
3227,112,2503,2023-05-20,1,85.0,In-Store
3228,102,2503,2023-06-05,1,75.0,In-Store
3229,107,2503,2023-06-13,1,65.0,Online
3230,102,2503,2023-06-18,1,75.0,In-Store
3231,116,2504,2023-12-04,2,40.0,In-Store
3232,113,2504,2023-12-15,1,180.0,In-Store
3233,110,2504,2024-01-29,1,110.0,In-Store
3234,110,2504,2024-03-19,1,110.0,In-Store
3235,102,2504,2024-03-29,1,75.0,In-Store
3236,104,2504,2024-07-03,1,120.0,In-Store
3237,106,2504,2024-08-16,1,40.0,In-Store
3238,115,2504,2024-08-21,1,130.0,In-Store
3239,108,2504,2024-09-27,3,165.0,In-Store
3240,102,2504,2024-10-05,3,225.0,In-Store
3241,111,2504,2024-11-16,1,35.0,In-Store
3242,115,2504,2024-11-21,1,130.0,In-Store
3243,109,2505,2023-11-13,1,30.0,Online
3244,105,2506,2023-05-19,1,22.5,Online
3245,102,2506,2023-05-25,1,75.0,Online
3246,101,2506,2023-06-15,1,25.0,Online
3247,106,2506,2023-06-22,1,40.0,Online
3248,117,2506,2023-12-30,1,18.0,Online
3249,117,2506,2024-02-02,1,18.0,Online
3250,106,2506,2024-05-05,2,80.0,Online
3251,117,2506,2024-05-13,1,18.0,Online
3252,112,2506,2024-05-16,1,85.0,Online
3253,101,2506,2024-05-22,2,50.0,Online
3254,101,2506,2024-07-09,1,25.0,Online
3255,104,2506,2024-08-07,1,120.0,Online
3256,101,2506,2024-09-17,2,50.0,Online
3257,118,2506,2024-10-02,1,60.0,Online
3258,114,2506,2024-11-07,1,150.0,Online
3259,101,2506,2024-12-19,5,125.0,Online
3260,105,2506,2024-12-28,1,22.5,Online
3261,114,2507,2024-03-20,2,300.0,In-Store
3262,102,2507,2024-03-31,2,150.0,In-Store
3263,103,2507,2024-05-31,1,30.0,In-Store
3264,111,2507,2024-11-02,2,70.0,In-Store
3265,104,2507,2024-11-18,1,120.0,In-Store
3266,117,2507,2024-12-25,1,18.0,In-Store
3267,106,2508,2023-04-24,1,40.0,Online
3268,101,2508,2023-04-28,1,25.0,Online
3269,117,2510,2023-11-24,1,18.0,Online
3270,119,2510,2023-12-28,1,45.0,Online
3271,114,2510,2024-07-15,1,150.0,Online
3272,119,2510,2024-10-18,3,135.0,In-Store
3273,120,2511,2024-05-26,2,30.0,Online
3274,116,2511,2024-07-05,2,40.0,In-Store
3275,117,2513,2023-04-10,1,18.0,Online
3276,108,2513,2023-05-01,4,220.0,Online
3277,103,2513,2023-06-07,3,90.0,Online
3278,103,2513,2023-09-11,2,60.0,Online
3279,106,2513,2023-09-16,3,120.0,Online
3280,109,2513,2023-10-10,2,60.0,Online
3281,112,2513,2023-12-05,1,85.0,Online
3282,107,2513,2023-12-15,1,65.0,In-Store
3283,120,2514,2023-08-15,2,30.0,Online
3284,101,2514,2024-08-24,1,25.0,Online
3285,101,2514,2024-09-07,3,75.0,Online
3286,103,2515,2023-02-04,2,60.0,Online
3287,106,2515,2023-03-22,1,40.0,Online
3288,103,2515,2023-03-29,1,30.0,Online
3289,106,2515,2023-04-19,1,40.0,Online
3290,109,2515,2023-04-21,1,30.0,Online
3291,117,2515,2023-04-27,1,18.0,Online
3292,108,2515,2023-05-02,1,55.0,Online
3293,103,2515,2023-05-08,1,30.0,Online
3294,102,2515,2023-05-15,1,75.0,Online
3295,112,2515,2023-05-24,2,170.0,Online
3296,117,2515,2023-07-06,2,36.0,Online
3297,116,2515,2023-08-31,2,40.0,In-Store
3298,120,2515,2023-10-30,2,30.0,In-Store
3299,120,2515,2023-11-14,1,15.0,Online
