Sale_ID,Date,Customer_ID,Age,Gender,Location,Join_Date,Product_ID,Product_Name,Category,Brand,Price,Quantity,Sale_Price,Channel
113,2023-12-28,2027,31,Male,Phoenix,2021-06-20,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,Online
969,2023-12-28,2168,40,Male,Phoenix,2022-02-06,104,Jacket,Outerwear,Brand D,120.0,1,120.0,Online
3361,2023-12-28,2522,18,Female,San Diego,2023-06-29,108,Hoodie,Clothing,Brand C,55.0,2,110.0,Online
4837,2023-12-28,2735,20,Male,San Antonio,2023-11-05,103,Sneakers,Footwear,Brand C,30.0,3,90.0,Online
3270,2023-12-28,2510,39,Male,Philadelphia,2022-12-06,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,Online
2124,2023-12-28,2337,23,Male,New York,2023-08-21,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,Online
2410,2023-12-28,2371,22,Female,San Diego,2023-02-16,120,Cap,Accessories,Brand E,15.0,1,15.0,In-Store
686,2023-12-28,2114,24,Male,Dallas,2023-03-10,101,T-shirt,Clothing,Brand A,25.0,1,25.0,In-Store
2790,2023-12-28,2424,20,Female,Chicago,2023-05-31,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
3187,2023-12-28,2496,23,Female,Chicago,2021-04-22,106,Shirt,Clothing,Brand A,40.0,1,40.0,Online
3160,2023-12-28,2493,58,Female,Miami,2022-09-02,108,Hoodie,Clothing,Brand C,55.0,1,55.0,In-Store
4849,2023-12-28,2736,21,Male,Los Angeles,2021-06-17,120,Cap,Accessories,Brand E,15.0,3,45.0,Online
4780,2023-12-28,2728,20,Female,Houston,2023-03-06,107,Dress,Clothing,Brand B,65.0,1,65.0,Online
3761,2023-12-28,2576,27,Male,New York,2022-08-02,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,Online
2543,2023-12-28,2393,39,Male,Los Angeles,2022-05-08,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
3326,2023-12-28,2517,40,Male,Miami,2022-08-12,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
1907,2023-12-28,2305,55,Female,New York,2021-03-18,118,Bag,Accessories,Brand B,60.0,1,60.0,Online
1137,2023-12-29,2192,24,Female,Los Angeles,2023-03-29,105,Hat,Accessories,Brand E,22.5,2,45.0,Online
630,2023-12-29,2108,25,Male,New York,2022-05-04,106,Shirt,Clothing,Brand A,40.0,2,80.0,Online
1822,2023-12-29,2296,48,Male,Dallas,2021-11-30,106,Shirt,Clothing,Brand A,40.0,1,40.0,In-Store
1560,2023-12-29,2262,48,Male,Phoenix,2023-11-02,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
620,2023-12-29,2105,23,Male,Los Angeles,2021-02-22,109,Shorts,Clothing,Brand E,30.0,2,60.0,Online
2708,2023-12-29,2412,49,Male,Miami,2023-03-01,112,Running Shoes,Footwear,Brand C,85.0,1,85.0,Online
5195,2023-12-29,2786,25,Male,San Diego,2023-10-29,107,Dress,Clothing,Brand B,65.0,1,65.0,Online
3551,2023-12-29,2548,26,Female,Los Angeles,2021-04-15,120,Cap,Accessories,Brand E,15.0,2,30.0,Online
5256,2023-12-29,2792,33,Male,New York,2023-12-25,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
1559,2023-12-29,2261,53,Female,Philadelphia,2022-10-13,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
3706,2023-12-29,2567,26,Male,Miami,2023-05-30,117,Scarf,Accessories,Brand E,18.0,1,18.0,Online
2850,2023-12-29,2434,41,Female,San Diego,2023-08-30,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
4920,2023-12-29,2744,26,Male,Philadelphia,2023-03-22,117,Scarf,Accessories,Brand E,18.0,1,18.0,Online
697,2023-12-29,2115,21,Male,San Diego,2021-04-30,106,Shirt,Clothing,Brand A,40.0,2,80.0,Online
3500,2023-12-29,2543,35,Male,Dallas,2023-03-01,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
4899,2023-12-29,2741,19,Male,Chicago,2023-04-10,102,Jeans,Clothing,Brand B,75.0,2,150.0,Online
983,2023-12-29,2171,22,Male,San Diego,2022-12-29,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
4526,2023-12-29,2695,49,Female,Houston,2021-09-22,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
4947,2023-12-30,2749,41,Female,New York,2023-12-10,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
4797,2023-12-30,2729,20,Male,Dallas,2022-04-21,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
3188,2023-12-30,2496,23,Female,Chicago,2021-04-22,111,Sandals,Footwear,Brand E,35.0,2,70.0,Online
4073,2023-12-30,2623,24,Male,Philadelphia,2021-12-29,105,Hat,Accessories,Brand E,22.5,2,45.0,Online
5156,2023-12-30,2781,21,Female,Philadelphia,2023-04-13,107,Dress,Clothing,Brand B,65.0,3,195.0,Online
3248,2023-12-30,2506,23,Female,New York,2023-05-17,117,Scarf,Accessories,Brand E,18.0,1,18.0,Online
1841,2023-12-30,2297,23,Female,Dallas,2021-05-17,109,Shorts,Clothing,Brand E,30.0,3,90.0,In-Store
1061,2023-12-30,2180,21,Male,Phoenix,2022-11-08,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
658,2023-12-30,2110,45,Female,San Antonio,2021-02-14,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
1823,2023-12-30,2296,48,Male,Dallas,2021-11-30,101,T-shirt,Clothing,Brand A,25.0,1,25.0,In-Store
5275,2023-12-30,2794,26,Male,Miami,2022-12-11,116,Belt,Accessories,Brand A,20.0,1,20.0,Online
2198,2023-12-30,2344,51,Male,New York,2021-12-18,109,Shorts,Clothing,Brand E,30.0,1,30.0,In-Store
4885,2023-12-30,2740,57,Male,Dallas,2022-06-25,109,Shorts,Clothing,Brand E,30.0,2,60.0,In-Store
5213,2023-12-31,2787,42,Female,San Diego,2023-03-19,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
1211,2023-12-31,2205,42,Male,Dallas,2023-10-14,114,Parka,Outerwear,Brand B,150.0,1,150.0,Online
2396,2023-12-31,2370,18,Male,Dallas,2021-03-18,120,Cap,Accessories,Brand E,15.0,1,15.0,In-Store
5286,2023-12-31,2796,52,Female,Houston,2023-10-23,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
4267,2023-12-31,2655,18,Female,Chicago,2021-02-09,117,Scarf,Accessories,Brand E,18.0,1,18.0,Online
852,2023-12-31,2147,24,Male,Chicago,2021-08-24,117,Scarf,Accessories,Brand E,18.0,1,18.0,Online
2303,2023-12-31,2362,25,Female,Phoenix,2023-10-09,102,Jeans,Clothing,Brand B,75.0,2,150.0,In-Store
5323,2023-12-31,2802,24,Female,San Antonio,2021-06-18,101,T-shirt,Clothing,Brand A,25.0,3,75.0,Online
1003,2023-12-31,2173,37,Female,Chicago,2021-09-15,114,Parka,Outerwear,Brand B,150.0,1,150.0,Online
5145,2023-12-31,2779,42,Female,Houston,2023-11-07,107,Dress,Clothing,Brand B,65.0,1,65.0,In-Store
4867,2023-12-31,2737,20,Male,Philadelphia,2023-04-17,101,T-shirt,Clothing,Brand A,25.0,1,25.0,In-Store
297,2024-01-01,2055,40,Female,Chicago,2023-10-25,108,Hoodie,Clothing,Brand C,55.0,1,55.0,Online
3991,2024-01-01,2613,33,Female,San Diego,2023-06-09,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
1163,2024-01-01,2194,40,Male,New York,2022-03-28,111,Sandals,Footwear,Brand E,35.0,1,35.0,In-Store
2397,2024-01-01,2370,18,Male,Dallas,2021-03-18,118,Bag,Accessories,Brand B,60.0,1,60.0,Online
603,2024-01-01,2102,26,Male,Dallas,2022-05-14,120,Cap,Accessories,Brand E,15.0,3,45.0,Online
1095,2024-01-01,2186,38,Female,San Diego,2023-01-23,117,Scarf,Accessories,Brand E,18.0,1,18.0,Online
2924,2024-01-01,2446,49,Female,Phoenix,2021-09-20,107,Dress,Clothing,Brand B,65.0,1,65.0,In-Store
62,2024-01-01,2020,21,Female,San Diego,2023-03-08,116,Belt,Accessories,Brand A,20.0,2,40.0,Online
2596,2024-01-01,2400,24,Male,New York,2023-07-31,119,Sunglasses,Accessories,Brand C,45.0,2,90.0,Online
3482,2024-01-02,2541,20,Female,Philadelphia,2023-05-06,120,Cap,Accessories,Brand E,15.0,2,30.0,Online
4562,2024-01-02,2700,55,Male,Los Angeles,2023-02-03,118,Bag,Accessories,Brand B,60.0,1,60.0,In-Store
2925,2024-01-02,2446,49,Female,Phoenix,2021-09-20,101,T-shirt,Clothing,Brand A,25.0,1,25.0,In-Store
4051,2024-01-02,2620,23,Female,Los Angeles,2023-08-14,117,Scarf,Accessories,Brand E,18.0,1,18.0,Online
761,2024-01-03,2128,19,Male,Chicago,2022-06-21,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
3349,2024-01-03,2519,47,Male,Houston,2021-06-27,115,Blazer,Outerwear,Brand A,130.0,2,260.0,In-Store
1138,2024-01-03,2192,24,Female,Los Angeles,2023-03-29,109,Shorts,Clothing,Brand E,30.0,2,60.0,Online
125,2024-01-03,2029,31,Male,Miami,2022-01-30,117,Scarf,Accessories,Brand E,18.0,1,18.0,In-Store
1539,2024-01-03,2257,22,Female,Philadelphia,2021-01-31,111,Sandals,Footwear,Brand E,35.0,2,70.0,Online
3483,2024-01-03,2541,20,Female,Philadelphia,2023-05-06,105,Hat,Accessories,Brand E,22.5,1,22.5,Online
3141,2024-01-03,2486,33,Male,Los Angeles,2023-03-28,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,In-Store
2221,2024-01-03,2349,28,Female,Houston,2022-02-24,114,Parka,Outerwear,Brand B,150.0,1,150.0,In-Store
4224,2024-01-03,2650,21,Female,Houston,2021-01-20,103,Sneakers,Footwear,Brand C,30.0,1,30.0,Online
4443,2024-01-04,2679,28,Male,Miami,2022-10-05,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
2119,2024-01-04,2335,36,Female,Houston,2022-01-15,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,Online
4967,2024-01-04,2750,20,Female,Los Angeles,2021-07-20,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,Online
2002,2024-01-04,2319,22,Female,San Antonio,2023-11-23,108,Hoodie,Clothing,Brand C,55.0,2,110.0,Online
2995,2024-01-04,2458,47,Female,Phoenix,2023-10-13,104,Jacket,Outerwear,Brand D,120.0,1,120.0,In-Store
1684,2024-01-04,2278,37,Male,Philadelphia,2022-01-26,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
5079,2024-01-05,2767,41,Male,Chicago,2022-08-05,114,Parka,Outerwear,Brand B,150.0,1,150.0,In-Store
4781,2024-01-05,2728,20,Female,Houston,2023-03-06,118,Bag,Accessories,Brand B,60.0,2,120.0,Online
2770,2024-01-05,2421,19,Male,Phoenix,2022-12-20,111,Sandals,Footwear,Brand E,35.0,1,35.0,Online
4206,2024-01-05,2647,67,Female,Phoenix,2022-06-10,107,Dress,Clothing,Brand B,65.0,1,65.0,In-Store
466,2024-01-05,2085,21,Male,Phoenix,2021-03-18,108,Hoodie,Clothing,Brand C,55.0,1,55.0,Online
4646,2024-01-05,2713,24,Female,New York,2021-06-30,116,Belt,Accessories,Brand A,20.0,3,60.0,Online
3744,2024-01-05,2573,55,Female,Miami,2021-09-06,106,Shirt,Clothing,Brand A,40.0,1,40.0,In-Store
3726,2024-01-06,2570,39,Female,Philadelphia,2023-06-15,110,Boots,Footwear,Brand D,110.0,1,110.0,In-Store
2444,2024-01-06,2376,41,Female,Philadelphia,2023-09-23,108,Hoodie,Clothing,Brand C,55.0,1,55.0,Online
5330,2024-01-06,2804,20,Female,Dallas,2023-05-19,109,Shorts,Clothing,Brand E,30.0,3,90.0,Online
1871,2024-01-06,2298,20,Male,Chicago,2021-07-27,116,Belt,Accessories,Brand A,20.0,2,40.0,Online
2304,2024-01-06,2362,25,Female,Phoenix,2023-10-09,118,Bag,Accessories,Brand B,60.0,1,60.0,Online
2411,2024-01-06,2371,22,Female,San Diego,2023-02-16,101,T-shirt,Clothing,Brand A,25.0,3,75.0,Online
556,2024-01-06,2097,56,Male,Phoenix,2021-05-03,106,Shirt,Clothing,Brand A,40.0,1,40.0,In-Store
3707,2024-01-07,2567,26,Male,Miami,2023-05-30,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
1263,2024-01-07,2214,47,Female,Phoenix,2023-11-16,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
129,2024-01-07,2030,26,Female,Los Angeles,2023-11-22,105,Hat,Accessories,Brand E,22.5,1,22.5,Online
1038,2024-01-07,2177,70,Female,Chicago,2022-04-20,115,Blazer,Outerwear,Brand A,130.0,1,130.0,Online
3992,2024-01-07,2613,33,Female,San Diego,2023-06-09,104,Jacket,Outerwear,Brand D,120.0,1,120.0,In-Store
2644,2024-01-07,2407,21,Male,San Antonio,2023-03-15,117,Scarf,Accessories,Brand E,18.0,2,36.0,Online
3690,2024-01-07,2564,22,Male,Phoenix,2023-03-18,103,Sneakers,Footwear,Brand C,30.0,1,30.0,In-Store
2791,2024-01-08,2424,20,Female,Chicago,2023-05-31,107,Dress,Clothing,Brand B,65.0,1,65.0,Online
2336,2024-01-08,2365,28,Male,Philadelphia,2021-11-25,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
4699,2024-01-08,2720,20,Female,Miami,2023-08-06,104,Jacket,Outerwear,Brand D,120.0,1,120.0,Online
3801,2024-01-08,2583,23,Male,Miami,2021-10-10,117,Scarf,Accessories,Brand E,18.0,2,36.0,Online
4505,2024-01-08,2692,52,Male,Philadelphia,2021-11-10,109,Shorts,Clothing,Brand E,30.0,1,30.0,In-Store
4321,2024-01-09,2664,27,Male,Phoenix,2021-03-06,109,Shorts,Clothing,Brand E,30.0,1,30.0,In-Store
3830,2024-01-09,2587,46,Female,Philadelphia,2021-05-03,114,Parka,Outerwear,Brand B,150.0,1,150.0,Online
4367,2024-01-09,2670,24,Male,Miami,2021-09-15,117,Scarf,Accessories,Brand E,18.0,2,36.0,Online
557,2024-01-09,2097,56,Male,Phoenix,2021-05-03,104,Jacket,Outerwear,Brand D,120.0,1,120.0,In-Store
2792,2024-01-10,2424,20,Female,Chicago,2023-05-31,111,Sandals,Footwear,Brand E,35.0,2,70.0,Online
5298,2024-01-10,2798,25,Female,Miami,2021-01-17,105,Hat,Accessories,Brand E,22.5,1,22.5,Online
1466,2024-01-10,2247,51,Female,San Diego,2022-05-11,107,Dress,Clothing,Brand B,65.0,1,65.0,In-Store
3606,2024-01-10,2553,22,Male,Chicago,2022-08-23,106,Shirt,Clothing,Brand A,40.0,1,40.0,Online
3335,2024-01-10,2518,18,Male,Dallas,2023-05-06,118,Bag,Accessories,Brand B,60.0,2,120.0,Online
2283,2024-01-10,2360,64,Female,Houston,2022-11-14,110,Boots,Footwear,Brand D,110.0,1,110.0,In-Store
3484,2024-01-10,2541,20,Female,Philadelphia,2023-05-06,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,Online
4650,2024-01-10,2714,56,Female,New York,2022-01-31,110,Boots,Footwear,Brand D,110.0,1,110.0,In-Store
3457,2024-01-11,2536,51,Male,Miami,2022-07-27,106,Shirt,Clothing,Brand A,40.0,1,40.0,In-Store
4527,2024-01-11,2695,49,Female,Houston,2021-09-22,109,Shorts,Clothing,Brand E,30.0,2,60.0,In-Store
4322,2024-01-11,2664,27,Male,Phoenix,2021-03-06,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
528,2024-01-11,2092,53,Female,Phoenix,2021-01-01,111,Sandals,Footwear,Brand E,35.0,2,70.0,In-Store
510,2024-01-11,2090,58,Male,San Antonio,2022-07-15,112,Running Shoes,Footwear,Brand C,85.0,2,170.0,In-Store
2862,2024-01-11,2438,47,Male,Miami,2022-05-12,109,Shorts,Clothing,Brand E,30.0,1,30.0,In-Store
5028,2024-01-11,2761,22,Female,Dallas,2022-07-10,120,Cap,Accessories,Brand E,15.0,3,45.0,Online
430,2024-01-12,2081,24,Female,San Diego,2021-07-05,105,Hat,Accessories,Brand E,22.5,1,22.5,Online
2125,2024-01-12,2337,23,Male,New York,2023-08-21,120,Cap,Accessories,Brand E,15.0,1,15.0,Online
3708,2024-01-12,2567,26,Male,Miami,2023-05-30,106,Shirt,Clothing,Brand A,40.0,1,40.0,In-Store
5121,2024-01-12,2777,57,Male,Miami,2023-07-31,115,Blazer,Outerwear,Brand A,130.0,1,130.0,In-Store
2606,2024-01-12,2401,34,Male,Los Angeles,2022-08-07,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
2614,2024-01-12,2404,28,Male,Chicago,2022-05-31,109,Shorts,Clothing,Brand E,30.0,3,90.0,Online
2469,2024-01-12,2380,69,Male,Los Angeles,2022-12-28,102,Jeans,Clothing,Brand B,75.0,3,225.0,In-Store
1581,2024-01-12,2267,47,Male,Miami,2022-11-01,101,T-shirt,Clothing,Brand A,25.0,1,25.0,In-Store
2926,2024-01-13,2446,49,Female,Phoenix,2021-09-20,103,Sneakers,Footwear,Brand C,30.0,1,30.0,In-Store
2049,2024-01-13,2324,18,Female,Phoenix,2022-02-06,120,Cap,Accessories,Brand E,15.0,2,30.0,In-Store
1139,2024-01-13,2192,24,Female,Los Angeles,2023-03-29,119,Sunglasses,Accessories,Brand C,45.0,2,90.0,Online
3466,2024-01-13,2537,58,Female,San Diego,2022-04-26,119,Sunglasses,Accessories,Brand C,45.0,2,90.0,In-Store
126,2024-01-13,2029,31,Male,Miami,2022-01-30,111,Sandals,Footwear,Brand E,35.0,1,35.0,Online
1506,2024-01-13,2254,57,Female,Philadelphia,2023-12-28,114,Parka,Outerwear,Brand B,150.0,1,150.0,In-Store
2771,2024-01-13,2421,19,Male,Phoenix,2022-12-20,120,Cap,Accessories,Brand E,15.0,2,30.0,Online
174,2024-01-14,2037,59,Male,Philadelphia,2021-10-17,112,Running Shoes,Footwear,Brand C,85.0,1,85.0,In-Store
5235,2024-01-14,2789,26,Female,San Antonio,2021-06-04,120,Cap,Accessories,Brand E,15.0,1,15.0,In-Store
2050,2024-01-14,2324,18,Female,Phoenix,2022-02-06,108,Hoodie,Clothing,Brand C,55.0,1,55.0,Online
202,2024-01-14,2042,22,Female,Dallas,2022-03-23,101,T-shirt,Clothing,Brand A,25.0,2,50.0,Online
815,2024-01-15,2138,59,Male,Phoenix,2023-04-10,107,Dress,Clothing,Brand B,65.0,1,65.0,In-Store
1604,2024-01-15,2270,57,Male,Los Angeles,2021-11-23,107,Dress,Clothing,Brand B,65.0,1,65.0,In-Store
1988,2024-01-15,2316,24,Female,Los Angeles,2022-01-02,120,Cap,Accessories,Brand E,15.0,1,15.0,Online
4611,2024-01-15,2709,29,Male,Miami,2024-01-10,105,Hat,Accessories,Brand E,22.5,1,22.5,Online
5242,2024-01-15,2790,57,Female,Philadelphia,2021-05-04,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
816,2024-01-16,2138,59,Male,Phoenix,2023-04-10,103,Sneakers,Footwear,Brand C,30.0,1,30.0,In-Store
2126,2024-01-16,2337,23,Male,New York,2023-08-21,103,Sneakers,Footwear,Brand C,30.0,2,60.0,Online
2987,2024-01-16,2455,19,Male,Philadelphia,2021-11-15,109,Shorts,Clothing,Brand E,30.0,2,60.0,Online
467,2024-01-16,2085,21,Male,Phoenix,2021-03-18,117,Scarf,Accessories,Brand E,18.0,1,18.0,In-Store
2317,2024-01-16,2363,20,Female,Philadelphia,2022-11-03,108,Hoodie,Clothing,Brand C,55.0,2,110.0,In-Store
11,2024-01-17,2008,35,Female,Miami,2023-10-19,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
5170,2024-01-17,2783,20,Female,Miami,2021-05-24,101,T-shirt,Clothing,Brand A,25.0,1,25.0,Online
4466,2024-01-17,2682,23,Male,Miami,2022-12-08,112,Running Shoes,Footwear,Brand C,85.0,1,85.0,Online
1383,2024-01-17,2232,50,Female,San Diego,2023-01-12,107,Dress,Clothing,Brand B,65.0,2,130.0,In-Store
2665,2024-01-18,2409,28,Female,Miami,2021-03-20,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
4021,2024-01-18,2616,54,Male,Houston,2021-09-04,112,Running Shoes,Footwear,Brand C,85.0,1,85.0,In-Store
621,2024-01-18,2105,23,Male,Los Angeles,2021-02-22,117,Scarf,Accessories,Brand E,18.0,4,72.0,In-Store
1232,2024-01-18,2209,34,Male,San Diego,2021-09-15,113,Coat,Outerwear,Brand D,180.0,1,180.0,In-Store
3336,2024-01-19,2518,18,Male,Dallas,2023-05-06,109,Shorts,Clothing,Brand E,30.0,2,60.0,Online
3946,2024-01-19,2605,51,Male,Miami,2023-10-16,107,Dress,Clothing,Brand B,65.0,2,130.0,Online
5264,2024-01-19,2793,30,Female,San Antonio,2022-10-23,114,Parka,Outerwear,Brand B,150.0,2,300.0,In-Store
2709,2024-01-19,2412,49,Male,Miami,2023-03-01,102,Jeans,Clothing,Brand B,75.0,1,75.0,In-Store
1340,2024-01-19,2226,22,Male,Chicago,2021-10-21,111,Sandals,Footwear,Brand E,35.0,3,105.0,Online
3131,2024-01-19,2485,40,Female,Phoenix,2023-05-21,107,Dress,Clothing,Brand B,65.0,3,195.0,In-Store
1872,2024-01-20,2298,20,Male,Chicago,2021-07-27,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
5276,2024-01-20,2794,26,Male,Miami,2022-12-11,120,Cap,Accessories,Brand E,15.0,2,30.0,Online
220,2024-01-20,2044,18,Male,Miami,2021-05-25,116,Belt,Accessories,Brand A,20.0,3,60.0,Online
1693,2024-01-20,2279,21,Female,Houston,2021-04-14,102,Jeans,Clothing,Brand B,75.0,1,75.0,In-Store
1720,2024-01-20,2283,53,Male,Philadelphia,2023-10-25,105,Hat,Accessories,Brand E,22.5,2,45.0,In-Store
2558,2024-01-20,2396,19,Female,Houston,2022-05-12,111,Sandals,Footwear,Brand E,35.0,2,70.0,Online
2677,2024-01-21,2410,59,Male,Los Angeles,2021-12-24,118,Bag,Accessories,Brand B,60.0,1,60.0,In-Store
3993,2024-01-21,2613,33,Female,San Diego,2023-06-09,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
4651,2024-01-21,2714,56,Female,New York,2022-01-31,101,T-shirt,Clothing,Brand A,25.0,1,25.0,In-Store
2470,2024-01-21,2380,69,Male,Los Angeles,2022-12-28,109,Shorts,Clothing,Brand E,30.0,1,30.0,In-Store
1842,2024-01-21,2297,23,Female,Dallas,2021-05-17,116,Belt,Accessories,Brand A,20.0,3,60.0,Online
2295,2024-01-21,2361,19,Female,San Antonio,2023-02-27,111,Sandals,Footwear,Brand E,35.0,3,105.0,In-Store
1767,2024-01-21,2291,19,Male,Philadelphia,2023-07-21,111,Sandals,Footwear,Brand E,35.0,1,35.0,Online
907,2024-01-21,2157,49,Female,San Antonio,2022-04-03,107,Dress,Clothing,Brand B,65.0,1,65.0,In-Store
2225,2024-01-21,2350,41,Male,Phoenix,2023-08-28,110,Boots,Footwear,Brand D,110.0,3,330.0,In-Store
1140,2024-01-22,2192,24,Female,Los Angeles,2023-03-29,120,Cap,Accessories,Brand E,15.0,2,30.0,Online
4563,2024-01-22,2700,55,Male,Los Angeles,2023-02-03,106,Shirt,Clothing,Brand A,40.0,1,40.0,In-Store
43,2024-01-22,2014,38,Female,Phoenix,2021-05-29,104,Jacket,Outerwear,Brand D,120.0,1,120.0,Online
3337,2024-01-22,2518,18,Male,Dallas,2023-05-06,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
3668,2024-01-22,2562,20,Male,New York,2021-09-10,101,T-shirt,Clothing,Brand A,25.0,2,50.0,Online
291,2024-01-22,2054,37,Male,Phoenix,2023-06-07,114,Parka,Outerwear,Brand B,150.0,1,150.0,Online
2262,2024-01-22,2357,26,Female,San Diego,2022-10-11,109,Shorts,Clothing,Brand E,30.0,2,60.0,Online
3718,2024-01-23,2568,36,Female,Philadelphia,2022-09-08,114,Parka,Outerwear,Brand B,150.0,1,150.0,Online
1206,2024-01-23,2204,47,Male,Miami,2021-09-21,117,Scarf,Accessories,Brand E,18.0,1,18.0,In-Store
2454,2024-01-23,2378,61,Male,New York,2021-09-16,115,Blazer,Outerwear,Brand A,130.0,1,130.0,In-Store
1026,2024-01-23,2175,23,Male,Philadelphia,2021-06-01,108,Hoodie,Clothing,Brand C,55.0,2,110.0,Online
2772,2024-01-23,2421,19,Male,Phoenix,2022-12-20,109,Shorts,Clothing,Brand E,30.0,1,30.0,Online
1950,2024-01-23,2309,38,Female,Miami,2023-11-21,114,Parka,Outerwear,Brand B,150.0,1,150.0,In-Store
5146,2024-01-23,2779,42,Female,Houston,2023-11-07,104,Jacket,Outerwear,Brand D,120.0,1,120.0,In-Store
2726,2024-01-23,2414,21,Male,San Diego,2022-04-11,106,Shirt,Clothing,Brand A,40.0,2,80.0,In-Store
3567,2024-01-24,2550,55,Male,San Diego,2023-10-27,102,Jeans,Clothing,Brand B,75.0,1,75.0,Online
3831,2024-01-24,2587,46,Female,Philadelphia,2021-05-03,101,T-shirt,Clothing,Brand A,25.0,2,50.0,In-Store
3458,2024-01-24,2536,51,Male,Miami,2022-07-27,110,Boots,Footwear,Brand D,110.0,1,110.0,Online
2127,2024-01-24,2337,23,Male,New York,2023-08-21,109,Shorts,Clothing,Brand E,30.0,2,60.0,Online
4989,2024-01-24,2753,23,Male,San Antonio,2023-11-29,111,Sandals,Footwear,Brand E,35.0,1,35.0,Online
3048,2024-01-24,2470,25,Female,New York,2023-07-24,117,Scarf,Accessories,Brand E,18.0,3,54.0,Online
803,2024-01-24,2137,32,Male,Philadelphia,2023-10-08,115,Blazer,Outerwear,Brand A,130.0,1,130.0,Online
5192,2024-01-24,2785,65,Male,Phoenix,2023-12-24,113,Coat,Outerwear,Brand D,180.0,2,360.0,Online
1194,2024-01-24,2203,27,Male,Dallas,2024-01-13,105,Hat,Accessories,Brand E,22.5,2,45.0,Online
4467,2024-01-24,2682,23,Male,Miami,2022-12-08,119,Sunglasses,Accessories,Brand C,45.0,1,45.0,Online
3459,2024-01-25,2536,51,Male,Miami,2022-07-27,103,Sneakers,Footwear,Brand C,30.0,2,60.0,In-Store
364,2024-01-26,2071,32,Female,Miami,2022-08-31,115,Blazer,Outerwear,Brand A,130.0,1,130.0,In-Store
3944,2024-01-26,2604,26,Female,New York,2023-07-03,106,Shirt,Clothing,Brand A,40.0,1,40.0,Online
4178,2024-01-26,2642,52,Female,San Antonio,2021-03-19,120,Cap,Accessories,Brand E,15.0,1,15.0,In-Store
3350,2024-01-26,2519,47,Male,Houston,2021-06-27,102,Jeans,Clothing,Brand B,75.0,1,75.0,In-Store
2412,2024-01-26,2371,22,Female,San Diego,2023-02-16,105,Hat,Accessories,Brand E,22.5,1,22.5,Online
4295,2024-01-26,2660,34,Female,Los Angeles,2023-09-06,112,Running Shoes,Footwear,Brand C,85.0,1,85.0,Online
917,2024-01-27,2160,53,Female,San Antonio,2021-08-14,115,Blazer,Outerwear,Brand A,130.0,1,130.0,In-Store
4596,2024-01-27,2705,55,Male,Houston,2023-02-20,111,Sandals,Footwear,Brand E,35.0,2,70.0,Online
927,2024-01-27,2161,33,Male,Philadelphia,2022-09-13,105,Hat,Accessories,Brand E,22.5,1,22.5,Online
4850,2024-01-27,2736,21,Male,Los Angeles,2021-06-17,117,Scarf,Accessories,Brand E,18.0,2,36.0,Online
4309,2024-01-27,2662,20,Female,Miami,2022-01-21,103,Sneakers,Footwear,Brand C,30.0,1,30.0,Online
1307,2024-01-27,2222,42,Male,Dallas,2022-01-17,113,Coat,Outerwear,Brand D,180.0,1,180.0,Online
